date,round,category,value,result,is_daily_double
20190404,single,NATURE STICKS IT TO YOU,200,w,false
20190404,single,THE HIGHEST CAPITAL CITY,200,c,false
20190404,single,BALLPARK CUISINE,200,.,false
20190404,single,U3,200,c,false
20190404,single,POTPOURRI,200,.,false
20190404,single,DON'T TREAD ON MEME,200,c,false
20190404,single,NATURE STICKS IT TO YOU,400,w,false
20190404,single,THE HIGHEST CAPITAL CITY,400,c,false
20190404,single,BALLPARK CUISINE,400,c,false
20190404,single,U3,400,c,false
20190404,single,POTPOURRI,400,w,false
20190404,single,DON'T TREAD ON MEME,400,.,false
20190404,single,NATURE STICKS IT TO YOU,600,c,false
20190404,single,THE HIGHEST CAPITAL CITY,600,c,false
20190404,single,BALLPARK CUISINE,600,.,false
20190404,single,U3,600,c,false
20190404,single,POTPOURRI,600,.,false
20190404,single,DON'T TREAD ON MEME,600,c,false
20190404,single,NATURE STICKS IT TO YOU,800,.,false
20190404,single,THE HIGHEST CAPITAL CITY,800,c,false
20190404,single,BALLPARK CUISINE,800,c,false
20190404,single,U3,800,c,false
20190404,single,POTPOURRI,800,c,false
20190404,single,DON'T TREAD ON MEME,800,.,false
20190404,single,NATURE STICKS IT TO YOU,1000,dc,true
20190404,single,THE HIGHEST CAPITAL CITY,1000,c,false
20190404,single,BALLPARK CUISINE,1000,c,false
20190404,single,U3,1000,c,false
20190404,single,POTPOURRI,1000,c,false
20190404,single,DON'T TREAD ON MEME,1000,c,false
20190404,double,ACCORDING TO THE AUTHOR,400,c,false
20190404,double,WORLD WAR II,400,.,false
20190404,double,TRANSPORTATION,400,c,false
20190404,double,FROM THE GREEK,400,w,false
20190404,double,MUSEUMS,400,c,false
20190404,double,SMALL SCREEN SHOW TUNES,400,c,false
20190404,double,ACCORDING TO THE AUTHOR,800,c,false
20190404,double,WORLD WAR II,800,c,false
20190404,double,TRANSPORTATION,800,c,false
20190404,double,FROM THE GREEK,800,c,false
20190404,double,MUSEUMS,800,c,false
20190404,double,SMALL SCREEN SHOW TUNES,800,.,false
20190404,double,ACCORDING TO THE AUTHOR,1200,c,false
20190404,double,WORLD WAR II,1200,.,false
20190404,double,TRANSPORTATION,1200,.,false
20190404,double,FROM THE GREEK,1200,.,false
20190404,double,MUSEUMS,1200,c,false
20190404,double,SMALL SCREEN SHOW TUNES,1200,.,false
20190404,double,ACCORDING TO THE AUTHOR,1600,.,false
20190404,double,WORLD WAR II,1600,c,false
20190404,double,TRANSPORTATION,1600,.,false
20190404,double,FROM THE GREEK,1600,.,false
20190404,double,MUSEUMS,1600,c,false
20190404,double,SMALL SCREEN SHOW TUNES,1600,.,false
20190404,double,ACCORDING TO THE AUTHOR,2000,c,false
20190404,double,WORLD WAR II,2000,w,false
20190404,double,TRANSPORTATION,2000,c,false
20190404,double,FROM THE GREEK,2000,c,false
20190404,double,MUSEUMS,2000,c,false
20190404,double,SMALL SCREEN SHOW TUNES,2000,c,false
